CoV ID,Collision Time Range,Collision Date,Modes,Injury Type,Age,Gender,Latitude,Longitude
292,6:00-8:59,09/05/2008,Veh-Mot,Severe,20-29,M,49.22194752,-123.0236066
293,6:00-8:59,09/05/2008,Veh-Mot,Severe,30-39,F,49.22194752,-123.0236066
294,15:00-17:59,08/05/2008,Veh-Veh,Minor,50-59,F,49.28441944,-123.1211101
295,,09/05/2008,Veh-Veh,Minor,60-69,F,49.21929661,-123.101862
296,0:00-2:59,10/05/2008,Veh-Ped,Severe,20-29,M,49.26586624,-123.1185906
297,9:00-11:59,10/05/2008,Veh-Veh,Minor,30-39,M,49.26225219,-123.1149198
298,21:00-23:59,10/05/2008,Veh-Ped,Minor,60-69,F,49.23271452,-123.077031
299,0:00-2:59,11/05/2008,Veh-Veh,Minor,20-29,F,49.21693867,-123.1168544
300,,11/05/2008,Veh-Veh,Minor,30-39,F,49.25062541,-123.0442028
301,15:00-17:59,11/05/2008,Veh-Veh,Minor,40-49,F,49.24026175,-123.0841161
302,12:00-14:59,11/05/2008,Veh-Veh,Minor,70+,F,49.25062541,-123.0442028
303,15:00-17:59,12/05/2008,Veh-Veh,Minor,20-29,F,49.22846787,-123.1015203
304,15:00-17:59,06/05/2008,Veh-Mot,Minor,30-39,M,49.2325796,-123.1036968
305,12:00-14:59,12/05/2008,Cyl-Cyl,Minor,40-49,M,49.26649514,-123.0774182
306,15:00-17:59,13/05/2008,Veh-Veh,Minor,20-29,M,49.24763366,-123.1532523
307,12:00-14:59,13/05/2008,Veh-Veh,Minor,50-59,M,49.25139518,-123.0650393
308,21:00-23:59,13/05/2008,Veh-Ped,Severe,70+,M,49.26363738,-123.1410197
309,18:00-20:59,14/05/2008,Veh-Veh,Minor,20-29,F,49.25775009,-123.0698509
310,15:00-17:59,14/05/2008,Veh-Veh,Minor,20-29,F,49.22529435,-123.0772914
311,21:00-23:59,14/05/2008,Veh-Veh,Minor,50-59,F,49.22529435,-123.0772914
312,18:00-20:59,14/05/2008,Veh-Veh,Minor,50-59,F,49.25775009,-123.0698509
313,12:00-14:59,14/05/2008,Veh-Ped,Minor,50-59,F,49.25775009,-123.0698509
314,15:00-17:59,01/06/2008,Veh-Veh,Minor,30-39,F,49.28108359,-123.1322781
315,12:00-14:59,01/06/2008,Single Mot,Minor,20-29,M,49.24023128,-123.078974
316,6:00-8:59,02/06/2008,Veh-Ped,Minor,20-29,F,49.2635595,-123.1360969
317,15:00-17:59,01/06/2008,Veh-Veh,Minor,30-39,M,49.26204552,-123.1030015
318,18:00-20:59,02/06/2008,Veh-Mot,Minor,40-49,M,49.26231941,-123.0697627
319,,29/05/2008,Veh-Veh,Minor,50-59,F,49.2217975,-123.0774229
320,0:00-2:59,03/06/2008,Veh-Veh,Minor,0-19,F,49.28083794,-123.1206249
321,0:00-2:59,03/06/2008,Veh-Veh,Minor,0-19,F,49.21812717,-123.0770252
322,6:00-8:59,03/06/2008,Veh-Ped,Minor,20-29,M,49.24557834,-123.0902092
323,6:00-8:59,03/06/2008,Veh-Mot,Minor,40-49,M,49.28293014,-123.106788
324,12:00-14:59,03/06/2008,Veh-Veh,Minor,60-69,F,49.23265142,-123.0715137
325,,31/05/2008,Cyl-Cyl,Minor,20-29,M,49.24569637,-123.1852259
326,12:00-14:59,04/06/2008,Veh-Veh,Minor,60-69,M,49.26857433,-123.1826563
327,18:00-20:59,05/06/2008,Veh-Veh,Minor,0-19,F,49.22547178,-123.0907739
328,18:00-20:59,05/06/2008,Veh-Veh,Minor,0-19,F,49.24188342,-123.05813
329,0:00-2:59,04/06/2008,Veh-Veh,Minor,0-19,F,49.26247366,-123.0891189
330,18:00-20:59,05/06/2008,Veh-Veh,Minor,40-49,F,49.26394177,-123.1600339
331,15:00-17:59,05/06/2008,Veh-Veh,Minor,40-49,F,49.22547178,-123.0907739
332,0:00-2:59,07/06/2008,Veh-Ped,Minor,0-19,M,49.24035617,-123.1625394
333,12:00-14:59,08/06/2008,Veh-Veh,Severe,30-39,F,49.24522141,-123.1852303
334,12:00-14:59,09/06/2008,Veh-Veh,Minor,20-29,F,49.22529435,-123.0772914
335,21:00-23:59,09/06/2008,Veh-Cyl,Minor,30-39,M,49.22176573,-123.0908656
336,18:00-20:59,10/06/2008,Veh-Veh,Minor,20-29,F,49.25971654,-123.0891632
337,21:00-23:59,10/06/2008,Veh-Veh,Minor,20-29,M,49.26371381,-123.1457578
338,6:00-8:59,11/06/2008,Veh-Veh,Minor,20-29,F,49.23354342,-123.1161922
339,12:00-14:59,12/06/2008,Veh-Mot,Minor,20-29,M,49.26430125,-123.18185
340,12:00-14:59,12/06/2008,Veh-Veh,Minor,50-59,F,49.27610453,-123.1181308
341,3:00-5:59,13/06/2008,Veh-Veh,Severe,40-49,M,49.26731409,-123.1007751
342,21:00-23:59,13/06/2008,Veh-Veh,Minor,60-69,M,49.21693867,-123.1168544
343,,14/06/2008,Single Mot,Severe,20-29,M,49.26835342,-123.1673381
344,12:00-14:59,14/06/2008,Veh-Veh,Minor,30-39,F,49.23154404,-123.1396853
345,12:00-14:59,11/06/2008,Single Cyl,Minor,40-49,F,49.25985093,-123.0965585
346,18:00-20:59,16/06/2008,Veh-Veh,Minor,0-19,F,49.28409347,-123.0995268
347,9:00-11:59,15/06/2008,Cyl-Unk,Minor,30-39,M,49.26340646,-123.1265892
348,18:00-20:59,16/06/2008,Cyl-Unk,Minor,40-49,M,49.27265418,-123.1597114
349,21:00-23:59,18/06/2008,Veh-Veh,Minor,30-39,M,49.25658427,-123.1012275
350,,18/06/2008,Veh-Mot,Severe,50-59,M,49.26241382,-123.0990764
351,21:00-23:59,17/06/2008,Cyl-Cyl,Minor,20-29,M,49.21212233,-123.1055051
352,18:00-20:59,19/06/2008,Cyl-Unk,Severe,20-29,M,49.21693867,-123.1168544
353,12:00-14:59,19/06/2008,Veh-Veh,Minor,40-49,M,49.22357428,-123.0908214
354,21:00-23:59,19/06/2008,Veh-Veh,Minor,70+,F,49.21693867,-123.1168544
355,18:00-20:59,20/06/2008,Cyl-Unk,Severe,20-29,F,49.2620134,-123.0508914
356,6:00-8:59,20/06/2008,Single Cyl,Minor,30-39,F,49.2620134,-123.0508914
357,9:00-11:59,20/06/2008,Veh-Veh,Minor,40-49,M,49.26285921,-123.099514
358,15:00-17:59,19/06/2008,Single Cyl,Severe,50-59,M,49.26423534,-123.0774644
359,18:00-20:59,15/06/2008,Veh-Veh,Minor,40-49,M,49.22696578,-123.1398433
360,0:00-2:59,21/06/2008,Single Veh,Severe,60-69,M,49.26371381,-123.1457578
361,21:00-23:59,21/06/2008,Single Cyl,Minor,40-49,F,49.25419701,-123.0665163
362,12:00-14:59,16/06/2008,Veh-Mot,Minor,50-59,M,49.26959959,-123.0696217
363,15:00-17:59,22/06/2008,Veh-Veh,Minor,50-59,F,49.26423534,-123.0774644
364,9:00-11:59,23/06/2008,Veh-Cyl,Minor,60-69,M,49.22529435,-123.0772914
365,21:00-23:59,24/06/2008,Veh-Veh,Minor,0-19,F,49.28460194,-123.12482
366,18:00-20:59,24/06/2008,Veh-Mot,Minor,20-29,M,49.26156688,-123.0945473
367,18:00-20:59,24/06/2008,Single Cyl,Minor,20-29,F,49.24030608,-123.0903465
368,21:00-23:59,24/06/2008,Cyl-Unk,Minor,30-39,M,49.25196264,-123.1099133
369,21:00-23:59,24/06/2008,Veh-Ped,Severe,60-69,F,49.22581867,-123.1084144
370,21:00-23:59,24/06/2008,Veh-Veh,Minor,60-69,F,49.22590427,-123.1107506
371,21:00-23:59,24/06/2008,Veh-Veh,Minor,60-69,M,49.22566311,-123.101632
372,3:00-5:59,25/06/2008,Single Cyl,Minor,20-29,M,49.22637804,-123.1235868
373,21:00-23:59,25/06/2008,Single Cyl,Minor,40-49,M,49.2339516,-123.1280743
374,9:00-11:59,25/06/2008,Veh-Veh,Minor,50-59,M,49.22637804,-123.1235868
375,9:00-11:59,25/06/2008,Veh-Veh,Minor,50-59,M,49.22757749,-123.1015172
376,6:00-8:59,26/06/2008,Veh-Cyl,Severe,30-39,M,49.2101449,-123.1171107
377,12:00-14:59,26/06/2008,Veh-Veh,Minor,40-49,M,49.2101449,-123.1171107
378,18:00-20:59,27/06/2008,Veh-Veh,Minor,20-29,F,49.27157232,-123.1269085
379,18:00-20:59,27/06/2008,Veh-Veh,Minor,20-29,F,49.26242899,-123.1779091
380,15:00-17:59,27/06/2008,Single Cyl,Minor,40-49,M,49.25671752,-123.0898541
381,15:00-17:59,03/06/2008,Veh-Cyl,Minor,50-59,M,49.21717554,-123.1313326
382,21:00-23:59,28/06/2008,Single Cyl,Minor,30-39,F,49.2217975,-123.0774229
383,,28/06/2008,Veh-Veh,Minor,30-39,F,49.27157232,-123.1269085
384,21:00-23:59,27/06/2008,Cyl-Ped,Minor,50-59,F,49.23021963,-123.1282011
385,9:00-11:59,29/06/2008,Single Cyl,Minor,40-49,M,49.26300117,-123.215245
386,21:00-23:59,28/06/2008,Veh-Mot,Minor,50-59,F,49.26407036,-123.1681743
387,12:00-14:59,29/06/2008,Veh-Mot,Minor,20-29,M,49.26244011,-123.126625
388,21:00-23:59,29/06/2008,Veh-Veh,Severe,20-29,M,49.26196838,-123.0986388
389,18:00-20:59,30/06/2008,Veh-Cyl,Minor,20-29,M,49.25658427,-123.1012275
390,12:00-14:59,30/06/2008,Veh-Veh,Minor,30-39,M,49.26731409,-123.1007751
391,21:00-23:59,02/07/2008,Single Cyl,Minor,30-39,M,49.28113572,-123.0467044
392,15:00-17:59,01/07/2008,Veh-Mot,Severe,50-59,M,49.26321841,-123.1148834
393,6:00-8:59,02/07/2008,Veh-Mot,Minor,50-59,M,49.21086311,-123.1391403
394,21:00-23:59,03/07/2008,Veh-Veh,Minor,20-29,F,49.28112365,-123.0295789
395,15:00-17:59,03/07/2008,Veh-Veh,Minor,20-29,F,49.26929551,-123.1094187
396,12:00-14:59,03/07/2008,Veh-Mot,Minor,30-39,M,49.24356487,-123.0618096
397,0:00-2:59,29/06/2008,Veh-Veh,Severe,40-49,M,49.23021963,-123.1282011
398,15:00-17:59,03/07/2008,Single Cyl,Minor,0-19,M,49.25479432,-123.1009926
399,0:00-2:59,04/07/2008,Veh-Ped,Minor,20-29,F,49.23289146,-123.0905577
400,9:00-11:59,04/07/2008,Veh-Ped,Severe,30-39,F,49.2848084,-123.0596994
401,6:00-8:59,04/07/2008,Veh-Veh,Minor,40-49,F,49.23289146,-123.0905577
402,21:00-23:59,05/07/2008,Single Cyl,Minor,30-39,M,49.26345576,-123.0284849
403,,06/07/2008,Veh-Veh,Minor,50-59,M,49.28521768,-123.1386647
404,12:00-14:59,08/07/2008,Veh-Mot,Minor,30-39,F,49.27156176,-123.13456
405,0:00-2:59,25/05/2008,Veh-Mot,Severe,40-49,F,49.23812742,-123.1442493
406,18:00-20:59,08/07/2008,,Minor,40-49,M,49.23715842,-123.0970544
407,9:00-11:59,08/07/2008,Veh-Cyl,Minor,50-59,F,49.23324318,-123.1081151
408,6:00-8:59,09/07/2008,Veh-Mot,Severe,0-19,M,49.27081775,-123.114945
409,9:00-11:59,09/07/2008,Cyl-Unk,Severe,20-29,M,49.27156176,-123.13456
410,3:00-5:59,10/07/2008,Veh-Veh,Minor,30-39,F,49.27666649,-123.0704865
411,0:00-2:59,10/07/2008,Single Cyl,Minor,40-49,M,49.26052302,-123.1231112
412,15:00-17:59,07/07/2008,Veh-Ped,Severe,70+,F,49.26231941,-123.0697627
413,21:00-23:59,05/07/2008,Single Cyl,Minor,30-39,M,49.25117809,-123.077996
414,9:00-11:59,11/07/2008,Veh-Veh,Minor,40-49,F,49.23457602,-123.1555619
415,,11/07/2008,Veh-Mot,Severe,60-69,M,49.25985093,-123.0965585
416,12:00-14:59,11/07/2008,Veh-Ped,Minor,20-29,M,49.23452274,-123.1520497
417,12:00-14:59,12/07/2008,Veh-Veh,Minor,30-39,M,49.2758799,-123.1242361
418,9:00-11:59,12/07/2008,Single Cyl,Minor,40-49,F,49.21953148,-123.1545187
419,9:00-11:59,12/07/2008,Single Cyl,Minor,40-49,F,49.22446085,-123.0852765
420,18:00-20:59,13/07/2008,Veh-Veh,Minor,0-19,F,49.24676737,-123.0686065
421,,13/07/2008,Veh-Veh,Severe,30-39,M,49.22195931,-123.1017542
422,12:00-14:59,13/07/2008,Veh-Veh,Minor,40-49,F,49.24030608,-123.0903465
423,9:00-11:59,13/07/2008,Veh-Cyl,Minor,40-49,M,49.26836797,-123.1683125
424,0:00-2:59,13/07/2008,Veh-Veh,Severe,50-59,F,49.24030608,-123.0903465
425,18:00-20:59,13/07/2008,Veh-Veh,Minor,60-69,F,49.24676737,-123.0686065
426,12:00-14:59,13/07/2008,Veh-Veh,Minor,70+,F,49.24030608,-123.0903465
427,12:00-14:59,13/07/2008,Veh-Veh,Minor,70+,M,49.24030608,-123.0903465
428,12:00-14:59,01/07/2008,Single Cyl,Minor,20-29,M,49.22927681,-123.0374339
429,21:00-23:59,14/07/2008,Veh-Mot,Minor,20-29,M,49.26862298,-123.1857025
430,15:00-17:59,13/07/2008,Single Cyl,Minor,30-39,F,49.26238115,-123.0775006
431,21:00-23:59,14/07/2008,Veh-Veh,Minor,40-49,M,49.26747559,-123.1683433
432,12:00-14:59,02/07/2008,Veh-Veh,Minor,60-69,M,49.26747559,-123.1683433
433,21:00-23:59,15/07/2008,Single Cyl,Minor,20-29,M,49.24843667,-123.0722098
434,0:00-2:59,10/07/2008,Veh-Mot,Minor,40-49,M,49.26238115,-123.0775006
435,15:00-17:59,14/07/2008,Single Cyl,Minor,40-49,M,49.27924567,-123.1044394
436,15:00-17:59,13/07/2008,Veh-Ped,Minor,0-19,F,49.28107814,-123.1075727
437,21:00-23:59,15/07/2008,Veh-Mot,Minor,20-29,M,49.26989372,-123.1527003
438,,16/07/2008,Veh-Cyl,Minor,20-29,M,49.27751995,-123.0636795
439,,17/07/2008,Veh-Veh,Minor,70+,F,49.26327855,-123.173041
440,18:00-20:59,18/07/2008,Single Cyl,Minor,30-39,F,49.25026119,-123.062569
441,21:00-23:59,17/07/2008,Single Cyl,Minor,30-39,F,49.2339516,-123.1280743
442,21:00-23:59,19/07/2008,Veh-Veh,Minor,20-29,M,49.26069378,-123.1338317
443,0:00-2:59,19/07/2008,Veh-Veh,Severe,30-39,M,49.23333113,-123.1107373
444,15:00-17:59,19/07/2008,Veh-Veh,Minor,40-49,M,49.23333113,-123.1107373
445,0:00-2:59,20/07/2008,Veh-Cyl,Minor,20-29,F,49.25966908,-123.0833602
446,15:00-17:59,20/07/2008,Veh-Veh,Minor,20-29,F,49.2687068,-123.1906587
447,9:00-11:59,20/07/2008,Single Cyl,Minor,20-29,F,49.26813104,-123.1527662
448,15:00-17:59,20/07/2008,Veh-Veh,Minor,20-29,F,49.21327687,-123.1484846
449,6:00-8:59,21/07/2008,Single Cyl,Minor,40-49,M,49.26813104,-123.1527662
450,9:00-11:59,21/07/2008,Ped-Unk,Minor,50-59,F,49.25985093,-123.0965585
451,,22/07/2008,Veh-Veh,Severe,0-19,M,49.25568046,-123.1012663
452,6:00-8:59,22/07/2008,Veh-Veh,Minor,50-59,F,49.25658427,-123.1012275
453,0:00-2:59,23/07/2008,Single Cyl,Minor,30-39,M,49.26259284,-123.1361317
454,6:00-8:59,21/07/2008,Veh-Cyl,Minor,40-49,M,49.21905358,-123.1167711
455,15:00-17:59,23/07/2008,Veh-Veh,Minor,40-49,M,49.263368,-123.1241905
456,9:00-11:59,23/07/2008,Veh-Veh,Minor,60-69,F,49.21905358,-123.1167711
457,0:00-2:59,24/07/2008,Veh-Veh,Severe,0-19,F,49.26546329,-123.145693
458,15:00-17:59,24/07/2008,Veh-Ped,Minor,0-19,M,49.22655262,-123.1283157
459,21:00-23:59,24/07/2008,Veh-Veh,Minor,20-29,M,49.27067082,-123.0874449
460,3:00-5:59,24/07/2008,Veh-Veh,Minor,20-29,F,49.22547178,-123.0907739
461,3:00-5:59,24/07/2008,Veh-Veh,Severe,20-29,M,49.25697007,-123.1181303
462,21:00-23:59,23/07/2008,Single Cyl,Minor,30-39,F,49.25662075,-123.1032321
463,18:00-20:59,24/07/2008,Veh-Veh,Minor,30-39,F,49.21419443,-123.077083
464,15:00-17:59,24/07/2008,Veh-Veh,Minor,40-49,F,49.21419443,-123.077083
465,15:00-17:59,25/07/2008,Veh-Ped,Minor,50-59,M,49.26731409,-123.1007751
466,15:00-17:59,19/07/2008,Veh-Veh,Minor,30-39,F,49.24899082,-123.1154061
467,15:00-17:59,29/07/2008,Veh-Ped,Minor,20-29,F,49.24926538,-123.0237366
468,12:00-14:59,29/07/2008,Veh-Veh,Minor,30-39,F,49.26235011,-123.0736309
469,15:00-17:59,29/07/2008,Veh-Veh,Minor,50-59,F,49.21376177,-123.0770884
470,3:00-5:59,30/07/2008,Single Veh,Minor,20-29,M,49.26916794,-123.1006969
471,12:00-14:59,30/07/2008,Cyl-Ped,Minor,50-59,M,49.21299907,-123.0910451
472,18:00-20:59,30/07/2008,Veh-Veh,Minor,60-69,M,49.23289146,-123.0905577
473,15:00-17:59,21/07/2008,Veh-Cyl,Minor,20-29,F,49.26291341,-123.1009596
474,0:00-2:59,01/08/2008,Veh-Veh,Minor,20-29,M,49.28122474,-123.1161586
475,21:00-23:59,01/08/2008,Veh-Cyl,Minor,30-39,M,49.24515312,-123.1679179
476,,23/07/2008,Single Cyl,Minor,60-69,F,49.22170636,-123.1400535
477,0:00-2:59,02/08/2008,Veh-Ped,Minor,0-19,F,49.26916794,-123.1006969
478,6:00-8:59,02/08/2008,Veh-Cyl,Severe,30-39,M,49.25568046,-123.1012663
479,,02/08/2008,Cyl-Unk,Minor,40-49,M,49.26643233,-123.0696819
480,6:00-8:59,22/07/2008,Single Mot,Minor,50-59,F,49.31555276,-123.138343
481,12:00-14:59,02/08/2008,Veh-Cyl,Minor,50-59,M,49.27538076,-123.137183
482,0:00-2:59,03/08/2008,Cyl-Unk,Minor,30-39,M,49.25568046,-123.1012663
483,0:00-2:59,04/08/2008,Veh-Veh,Minor,50-59,M,49.25568046,-123.1012663
484,6:00-8:59,22/07/2008,Single Mot,Minor,50-59,F,49.26171104,-123.1386286
485,15:00-17:59,05/08/2008,Veh-Veh,Minor,0-19,F,49.26375714,-123.2045417
486,,05/08/2008,Veh-Mot,Severe,20-29,M,49.24941352,-123.1390837
487,21:00-23:59,05/08/2008,Cyl-Unk,Minor,20-29,F,49.26143084,-123.0775191
488,21:00-23:59,05/08/2008,Veh-Veh,Minor,40-49,M,49.24356487,-123.0618096
489,,05/08/2008,Veh-Cyl,Severe,50-59,M,49.24356487,-123.0618096
490,18:00-20:59,26/07/2008,Cyl-Unk,Minor,20-29,M,49.225329,-123.080051
491,12:00-14:59,06/08/2008,Veh-Veh,Minor,50-59,F,49.225329,-123.080051
492,15:00-17:59,05/08/2008,Veh-Veh,Severe,50-59,F,49.2581592,-123.0237109
493,15:00-17:59,07/08/2008,Veh-Ped,Minor,20-29,F,49.26417188,-123.0697267
494,,04/08/2008,Single Cyl,Minor,20-29,M,49.22574252,-123.0657206
495,18:00-20:59,07/08/2008,Veh-Veh,Minor,50-59,F,49.23428031,-123.1379893
496,3:00-5:59,08/08/2008,Veh-Cyl,Minor,20-29,F,49.27948142,-123.0997293
497,12:00-14:59,08/08/2008,Veh-Mot,Minor,20-29,F,49.23354342,-123.1161922
498,12:00-14:59,08/08/2008,Veh-Mot,Minor,30-39,M,49.23354342,-123.1161922
499,0:00-2:59,08/08/2008,Veh-Mot,Minor,30-39,M,49.27017594,-123.0841378
500,12:00-14:59,08/08/2008,Veh-Veh,Minor,40-49,M,49.21935069,-123.1401475
501,,08/08/2008,Veh-Ped,Severe,70+,F,49.28111793,-123.0235783
502,12:00-14:59,07/08/2008,Veh-Cyl,Severe,20-29,M,49.25011309,-123.0760987
503,0:00-2:59,09/08/2008,Cyl-Unk,Minor,30-39,M,49.26363738,-123.1410197
504,18:00-20:59,08/08/2008,Single Cyl,Minor,40-49,M,49.27985054,-123.1105509
505,18:00-20:59,08/08/2008,Single Cyl,Minor,40-49,M,49.26916794,-123.1006969
506,6:00-8:59,09/08/2008,Veh-Veh,Minor,50-59,M,49.27985054,-123.1105509
507,,09/08/2008,Single Cyl,Minor,50-59,F,49.22043933,-123.0774751
508,6:00-8:59,09/08/2008,Veh-Veh,Minor,60-69,M,49.25951241,-123.0620773
509,15:00-17:59,10/08/2008,Veh-Cyl,Minor,20-29,M,49.26757749,-123.0494936
510,6:00-8:59,10/08/2008,Veh-Veh,Minor,40-49,F,49.26926108,-123.1682817
511,18:00-20:59,11/08/2008,Veh-Veh,Minor,20-29,F,49.26143084,-123.0775191
512,,11/08/2008,Cyl-Unk,Severe,20-29,M,49.24000921,-123.0540294
513,6:00-8:59,12/08/2008,Veh-Veh,Minor,40-49,F,49.21935069,-123.1401475
514,18:00-20:59,13/08/2008,Single Cyl,Severe,20-29,M,49.23271452,-123.077031
515,6:00-8:59,13/08/2008,Veh-Veh,Minor,20-29,M,49.21825543,-123.0909531
516,,13/08/2008,Single Cyl,Severe,30-39,M,49.25151822,-123.0237291
517,9:00-11:59,13/08/2008,Veh-Ped,Minor,40-49,F,49.23825634,-123.0318496
518,12:00-14:59,13/08/2008,Veh-Veh,Severe,60-69,F,49.23333113,-123.1107373
519,15:00-17:59,13/08/2008,Veh-Veh,Minor,60-69,M,49.21104368,-123.0730931
520,18:00-20:59,12/08/2008,Cyl-Unk,Minor,20-29,M,49.26189129,-123.0337576
521,,14/08/2008,Veh-Veh,Minor,20-29,M,49.23230884,-123.0236472
522,6:00-8:59,14/08/2008,Veh-Veh,Minor,30-39,M,49.26423534,-123.0774644
523,6:00-8:59,14/08/2008,Veh-Cyl,Minor,30-39,M,49.27925815,-123.1230138
524,9:00-11:59,14/08/2008,Veh-Veh,Minor,50-59,M,49.26875749,-123.0773727
525,12:00-14:59,15/08/2008,Veh-Veh,Minor,20-29,F,49.21812717,-123.0770252
526,15:00-17:59,15/08/2008,Veh-Veh,Minor,20-29,M,49.21812717,-123.0770252
527,21:00-23:59,14/08/2008,Veh-Veh,Minor,30-39,F,49.23230884,-123.0236472
528,21:00-23:59,14/08/2008,Veh-Veh,Minor,40-49,M,49.23230884,-123.0236472
529,21:00-23:59,14/08/2008,Veh-Veh,Minor,40-49,M,49.23230884,-123.0236472
530,9:00-11:59,15/08/2008,Veh-Ped,Minor,60-69,F,49.24171329,-123.0903071
531,,16/08/2008,Veh-Veh,Severe,20-29,F,49.23457602,-123.1555619
532,9:00-11:59,17/08/2008,Veh-Veh,Minor,50-59,F,49.22018017,-123.0412907
533,9:00-11:59,17/08/2008,Veh-Veh,Minor,50-59,F,49.23457602,-123.1555619
534,6:00-8:59,17/08/2008,Veh-Veh,Minor,70+,F,49.23457602,-123.1555619
535,9:00-11:59,17/08/2008,Veh-Veh,Minor,70+,F,49.23457602,-123.1555619
536,9:00-11:59,17/08/2008,Veh-Ped,Severe,70+,F,49.28132157,-123.0770929
537,21:00-23:59,13/08/2008,Veh-Veh,Minor,20-29,F,49.26020101,-123.101075
538,15:00-17:59,16/08/2008,Veh-Mot,Minor,40-49,M,49.26329845,-123.1198719
539,12:00-14:59,19/08/2008,Veh-Ped,Minor,20-29,F,49.26058018,-123.126694
540,21:00-23:59,20/08/2008,Veh-Veh,Minor,20-29,M,49.21812717,-123.0770252
541,6:00-8:59,20/08/2008,Veh-Veh,Severe,40-49,M,49.2107292,-123.1301707
542,18:00-20:59,21/08/2008,Veh-Ped,Minor,20-29,F,49.28401729,-123.1138561
543,15:00-17:59,22/08/2008,Veh-Veh,Minor,30-39,M,49.26318198,-123.1128997
544,15:00-17:59,22/08/2008,Cyl-Cyl,Minor,40-49,M,49.22696578,-123.1398433
545,6:00-8:59,23/08/2008,Veh-Cyl,Minor,20-29,F,49.2657004,-123.0910048
546,3:00-5:59,23/08/2008,Veh-Veh,Minor,30-39,M,49.26147817,-123.0833212
547,,23/08/2008,Single Cyl,Minor,40-49,M,49.26189129,-123.0337576
548,18:00-20:59,25/08/2008,Veh-Cyl,Severe,20-29,M,49.28336823,-123.1091831
549,9:00-11:59,25/08/2008,Single Cyl,Minor,40-49,F,49.21693867,-123.1168544
550,0:00-2:59,24/08/2008,Veh-Veh,Minor,40-49,F,49.23438805,-123.1433129
551,15:00-17:59,26/08/2008,Veh-Mot,Severe,40-49,M,49.28369112,-123.1363062
552,12:00-14:59,27/08/2008,Cyl-Unk,Minor,20-29,F,49.23365336,-123.1193792
553,6:00-8:59,27/08/2008,Single Cyl,Minor,40-49,M,49.27175462,-123.0870167
554,12:00-14:59,28/08/2008,Veh-Veh,Minor,50-59,F,49.26641004,-123.1008131
555,9:00-11:59,28/08/2008,Veh-Veh,Minor,50-59,F,49.2696471,-123.0754254
556,,19/08/2008,Veh-Mot,Minor,30-39,M,49.26390459,-123.1576665
557,6:00-8:59,29/08/2008,Veh-Veh,Minor,40-49,M,49.24852516,-123.0800274
558,12:00-14:59,29/08/2008,Veh-Veh,Minor,50-59,F,49.25066047,-123.0496158
559,12:00-14:59,29/08/2008,Veh-Veh,Minor,70+,M,49.25066047,-123.0496158
560,18:00-20:59,30/08/2008,Single Cyl,Severe,20-29,M,49.24020915,-123.076405
561,9:00-11:59,30/08/2008,Single Cyl,Minor,30-39,M,49.28712481,-123.1252871
562,12:00-14:59,31/08/2008,Single Cyl,Severe,20-29,M,49.26231941,-123.0697627
563,9:00-11:59,31/08/2008,Veh-Veh,Minor,40-49,F,49.26104025,-123.1554023
564,21:00-23:59,02/09/2008,Veh-Veh,Minor,20-29,M,49.26836797,-123.1683125
565,21:00-23:59,02/09/2008,Single Cyl,Minor,20-29,M,49.22700381,-123.1164565
566,12:00-14:59,03/09/2008,Veh-Veh,Minor,50-59,M,49.28138416,-123.1022551
567,21:00-23:59,03/09/2008,Cyl-Unk,Severe,0-19,M,49.28133561,-123.0996488
568,18:00-20:59,04/09/2008,Veh-Mot,Minor,20-29,F,49.22480827,-123.0535682
569,21:00-23:59,27/08/2008,Veh-Veh,Severe,30-39,M,49.21225441,-123.140398
570,18:00-20:59,04/09/2008,Veh-Veh,Minor,30-39,F,49.23282891,-123.0858545
571,18:00-20:59,04/09/2008,Veh-Cyl,Minor,40-49,M,49.26423534,-123.0774644
572,9:00-11:59,06/09/2008,Veh-Veh,Minor,20-29,M,49.26797675,-123.1432292
573,12:00-14:59,06/09/2008,Veh-Cyl,Minor,30-39,M,49.26245815,-123.0871778
574,6:00-8:59,07/09/2008,Veh-Veh,Minor,30-39,F,49.27538076,-123.137183
575,12:00-14:59,07/09/2008,Veh-Veh,Minor,20-29,M,49.2596221,-123.0775552
576,12:00-14:59,07/09/2008,Cyl-Unk,Severe,30-39,M,49.26225375,-123.0609892
577,15:00-17:59,08/09/2008,Veh-Cyl,Minor,30-39,F,49.26231941,-123.0697627
578,15:00-17:59,09/09/2008,Veh-Mot,Severe,30-39,M,49.27156176,-123.13456
579,,09/09/2008,Veh-Ped,Minor,30-39,M,49.27156176,-123.13456
580,6:00-8:59,09/09/2008,Veh-Ped,Severe,70+,F,49.2694567,-123.0236427
581,15:00-17:59,10/09/2008,Veh-Veh,Minor,30-39,F,49.24799074,-123.1011052
582,12:00-14:59,07/09/2008,Veh-Veh,Minor,30-39,M,49.28315608,-123.0977353
583,15:00-17:59,10/09/2008,Veh-Cyl,Minor,30-39,M,49.28249189,-123.1280093
584,15:00-17:59,10/09/2008,Veh-Veh,Minor,30-39,M,49.2216803,-123.1544437
585,9:00-11:59,10/09/2008,Veh-Ped,Severe,50-59,F,49.27277625,-123.1000281
586,15:00-17:59,10/09/2008,Cyl-Unk,Minor,20-29,F,49.25839381,-123.1011524
